L,phi,psi,omega,d,theta,rg,re,R,R2
32,-180.0,41.0,180,2.378446136877645,65.39873586573786,29.92054206058425,59.69364300072809,0.306952069854,0.30694444444444446
32,-180.0,42.0,180,2.414638291614768,65.9855863601087,30.484477251251036,60.846566322562616,0.308326775221,0.30833333333333335
32,-180.0,43.0,180,2.449859621960801,66.5811797890895,31.03980298423527,61.982373740801954,0.309701480588,0.30972222222222223
32,-180.0,44.0,180,2.484130601881308,67.18528093128388,31.586487146901703,63.0998780075979,0.311076185955,0.3111111111111111
32,-180.0,45.0,180,2.5174719887632797,67.7976596151613,32.1244961518374,64.19792236803931,0.312450891323,0.3125
32,-180.0,46.0,180,2.5499047389041043,68.41809077796319,32.65379843769302,65.27545405532396,0.31382559669,0.3138888888888889
32,-180.0,47.0,180,2.581449930080943,69.04635450478786,33.17436742463226,66.33159511022531,0.315200263474,0.31527777777777777
32,-180.0,48.0,180,2.6121286909336003,69.68223604955402,33.68618348910957,67.36570731287468,0.316574968841,0.31666666666666665
32,-180.0,49.0,180,2.6419621368661437,70.32552583947827,34.189239656278545,68.37744764881847,0.317949674209,0.31805555555555554
32,-180.0,50.0,180,2.6709713121522967,70.97601946462221,34.683542897601136,69.36680512403508,0.319324379576,0.3194444444444444
32,-180.0,51.0,180,2.6991771379157283,71.63351765399005,35.16911913684083,70.33411992901296,0.320699084943,0.32083333333333336
32,-180.0,52.0,180,2.7266003656484146,72.29782623957286,35.64601311869487,71.28007380338894,0.32207379031,0.32222222222222224
32,-180.0,53.0,180,2.75326153592691,72.96875610965442,36.114292626758626,72.20566184255236,0.323644920741,0.3236111111111111
32,-180.0,54.0,180,2.779180941987441,73.64612315261016,36.574045339164435,73.1121321609203,0.325019626109,0.325
32,-180.0,55.0,180,2.804378597825073,74.32974819234744,37.025380239815036,74.00091004793352,0.326394331476,0.3263888888888889
32,-180.0,56.0,180,2.8288742104895856,75.01945691645449,37.46842309181165,74.87349880246647,0.327769036843,0.3277777777777778
32,-180.0,57.0,180,2.8526871562601754,75.71507979804764,37.90331347390489,75.73137692754594,0.32914374221,0.32916666666666666
32,-180.0,58.0,180,2.875836460392622,76.41645201222688,38.33019996132789,76.57588943467412,0.330518447578,0.33055555555555555
32,-180.0,59.0,180,2.8983407801451957,77.12341334798091,38.7492346837677,77.4081500004555,0.331893152945,0.33194444444444443
32,-180.0,60.0,180,2.9202183908034947,77.83580811630718,39.16056757316029,78.2289592079606,0.333267858312,0.3333333333333333
32,-180.0,61.0,180,2.9414871744386764,78.55348505525073,39.56434118776227,79.03874989438992,0.334642525096,0.3347222222222222
32,-180.0,62.0,180,2.9621646111485114,79.27629723249899,39.96068710299607,79.83756607524205,0.336017230464,0.33611111111111114
32,-180.0,63.0,180,2.9822677725455757,80.0041019461114,40.34972150110906,80.62507437468042,0.337391935831,0.3375
32,-180.0,64.0,180,3.001813317271864,80.7367606239073,40.7315447005466,81.40061538121054,0.338766641198,0.3388888888888889
32,-180.0,65.0,180,3.0208174883338117,81.47413872198219,41.106240581947546,82.16328532155885,0.340141346565,0.3402777777777778
32,-180.0,66.0,180,3.0392961120661357,82.21610562277455,41.47387885781228,82.9120420803272,0.341516051933,0.3416666666666667
32,-180.0,67.0,180,3.0572645985468365,82.9625345330606,41.83451832141491,83.64582812456077,0.343087182364,0.34305555555555556
32,-180.0,68.0,180,3.07473794329916,83.71330238221081,42.18821185585624,84.36369512869065,0.344461887731,0.34444444444444444
32,-180.0,69.0,180,3.0917307301291577,84.46828972100543,42.53501097032943,85.06491746665218,0.345836593098,0.3458333333333333
32,-180.0,70.0,180,3.108257134959757,85.22738062126989,42.874972132240956,85.74908571368842,0.347211298465,0.3472222222222222
32,-180.0,71.0,180,3.1243309305338673,85.9904625765571,43.20816139198185,86.41616639986843,0.348586003833,0.3486111111111111
32,-180.0,72.0,180,3.139965491869954,86.75742640407684,43.53465830155872,87.06652194545035,0.3499607092,0.35
32,-180.0,73.0,180,3.155173802363854,87.52816614804134,43.85455838781131,87.70088925309918,0.351335414567,0.35138888888888886
32,-180.0,74.0,180,3.16996846044023,88.30257898457447,44.16797378172752,88.32031691095737,0.352710119934,0.3527777777777778
32,-180.0,75.0,180,3.1843616866660125,89.08056512830821,44.47503179338991,88.92606757283997,0.354084786719,0.3541666666666667
32,-180.0,76.0,180,3.198365331246635,89.86202774076855,44.7758721954355,89.51949852039364,0.355459492086,0.35555555555555557
32,-180.0,77.0,180,3.211990881833534,90.64687284063747,45.07064208805789,90.10192929574255,0.356834197453,0.35694444444444445
32,-180.0,78.0,180,3.225249471578646,91.43500921595746,45.359490957390534,90.67451585483495,0.35820890282,0.35833333333333334
32,-180.0,79.0,180,3.2381518873782174,92.22634833833284,45.64256489683093,91.23814452831733,0.359583608188,0.3597222222222222
32,-180.0,80.0,180,3.250708578254373,93.02080427916752,45.920001161375396,91.79335701249236,0.360958313555,0.3611111111111111
32,-180.0,81.0,180,3.262929663828474,93.81829362796726,46.19192418986279,92.34031901113956,0.362529443986,0.3625
32,-180.0,82.0,180,3.274824942845471,94.61873541272396,46.458442768312345,92.87883324481643,0.363904149353,0.3638888888888889
32,-180.0,83.0,180,3.2864039017131073,95.42205102238944,46.71964936595047,93.40839579043012,0.36527885472,0.36527777777777776
32,-180.0,84.0,180,3.297675723024149,96.22816413143885,46.97562124041007,93.92829111579042,0.366653560088,0.36666666666666664
32,-180.0,85.0,180,3.3086492940337404,97.03700062651616,47.226423453608774,94.43770955678161,0.368028265455,0.3680555555555556
32,-180.0,86.0,180,3.319333215067484,97.84848853514703,47.472112918675236,94.935875431408,0.369402970822,0.36944444444444446
32,-180.0,87.0,180,3.3297358078390977,98.66255795650021,47.71274385442866,95.42216858978072,0.370777676189,0.37083333333333335
32,-180.0,88.0,180,3.339865123659429,99.47914099417244,47.94837215527088,95.89622160347308,0.372152381556,0.37222222222222223
32,-180.0,89.0,180,3.3497289515211945,100.29817169096862,48.17906097200202,96.35798471318674,0.373527048341,0.3736111111111111
32,-180.0,90.0,180,3.359334826046232,101.11958596564524,48.404882887323666,96.80774486857995,0.374901753708,0.375
32,-180.0,91.0,180,3.368690035284168,101.94332155158146,48.6259227273523,97.24610229893078,0.376276459075,0.3763888888888889
32,-180.0,92.0,180,3.3778016283533026,102.76931793734109,48.84227655704753,97.67390334989659,0.377651164443,0.37777777777777777
32,-180.0,93.0,180,3.386676422916274,103.59751630908518,49.05405013256349,98.09214320129527,0.37902586981,0.37916666666666665
32,-180.0,94.0,180,3.3953210124845543,104.42785949479419,49.261355262193675,98.50184860118739,0.380400575177,0.38055555555555554
32,-180.0,95.0,180,3.4037417735472157,105.26029191025779,49.46430577447997,98.90396051360477,0.381971705608,0.3819444444444444
32,-180.0,96.0,180,3.411944872520619,106.09475950678808,49.66301264148641,99.29922935663481,0.383346410975,0.38333333333333336
32,-180.0,97.0,180,3.4199362725167406,106.9312097206121,49.85757950215296,99.68813970407408,0.384721116343,0.38472222222222224
32,-180.0,98.0,180,3.4277217399288262,107.76959142390031,50.04809957152756,100.07087351320241,0.38609582171,0.3861111111111111
32,-180.0,99.0,180,3.4353068508338707,108.60985487738364,50.2346536866487,100.44731702049275,0.387470527077,0.3875
32,-180.0,100.0,180,3.4426969972121477,109.45195168451765,50.417309519359094,100.8171075769271,0.388845232444,0.3888888888888889
32,-180.0,101.0,180,3.4498973929847128,110.29583474714616,50.596123751051444,101.17971665540244,0.390219937811,0.3902777777777778
32,-180.0,102.0,180,3.456913079870266,111.14145822262113,50.771144293150236,101.53455185230837,0.391594643179,0.39166666666666666
32,-180.0,103.0,180,3.463748933063322,111.98877748233568,50.94241424797048,101.88106576866227,0.392969309963,0.39305555555555555
32,-180.0,104.0,180,3.470409666735985,112.83774907162477,51.10997616432869,102.21885459294454,0.39434401533,0.39444444444444443
32,-180.0,105.0,180,3.476899839366031,113.68833067099233,51.273875614970194,102.54773165335588,0.395718720698,0.3958333333333333
32,-180.0,106.0,180,3.4832238588942297,114.5404810586221,51.434164523917566,102.86776705160445,0.397093426065,0.3972222222222222
32,-180.0,107.0,180,3.489385987714144,115.3941600741304,51.590902553863835,103.17928655037005,0.398468131432,0.39861111111111114
32,-180.0,108.0,180,3.4953903474978136,116.2493285835209,51.744157739900324,103.48283311189748,0.399842836799,0.4
32,-180.0,109.0,180,3.5012409238608866,117.10594844530127,51.89400508385423,103.77909556800662,0.40141396723,0.4013888888888889
32,-180.0,110.0,180,3.5069415708709193,117.96398247772261,52.04052381772904,104.06881719495136,0.402788672598,0.4027777777777778
32,-180.0,111.0,180,3.512496015402629,118.82339442710429,52.18379463765211,104.35269954669057,0.404163377965,0.4041666666666667
32,-180.0,112.0,180,3.5179078613439785,119.68414893720661,52.32389562015846,104.6313138233484,0.405538083332,0.40555555555555556
32,-180.0,113.0,180,3.523180593656992,120.54621151961598,52.460899322192276,104.90503611148813,0.406912788699,0.40694444444444444
32,-180.0,114.0,180,3.5283175822972557,121.40954852510663,52.59487017641753,105.17401392889008,0.408287494066,0.4083333333333333
32,-180.0,115.0,180,3.533322085996038,122.27412711594499,52.72586336147817,105.43816888105157,0.409662199434,0.4097222222222222
32,-180.0,116.0,180,3.538197255908953,123.13991523910494,52.85392469095047,105.69723433878877,0.411036904801,0.4111111111111111
32,-180.0,117.0,180,3.542946139135091,124.00688160035874,52.979092167733434,105.95082131954915,0.412411571585,0.4125
32,-180.0,118.0,180,3.54757168211048,124.8749956392157,53.1013982901039,106.19850005027743,0.413786276953,0.41388888888888886
32,-180.0,119.0,180,3.552076733879682,125.74422750467643,53.22087303995356,106.43988575779719,0.41516098232,0.4152777777777778
32,-180.0,120.0,180,3.556464049249332,126.61454803177283,53.33754696308215,106.67471312150542,0.416535687687,0.4166666666666667
32,-180.0,121.0,180,3.5607362918272725,127.48592871886777,53.451453832017705,106.90288900496371,0.417910393054,0.41805555555555557
32,-180.0,122.0,180,3.564896036950963,128.35834170568344,53.56263254741572,107.12451559636857,0.419285098421,0.41944444444444445
32,-180.0,123.0,180,3.568945774508679,129.23175975203537,53.67112759058306,107.33988005282,0.420856228853,0.42083333333333334
32,-180.0,124.0,180,3.5728879116570122,130.10615621724315,53.77698900658985,107.54941564985509,0.42223093422,0.4222222222222222
32,-180.0,125.0,180,3.576724775438042,130.98150504019486,53.88027062336577,107.75363907530533,0.423605639587,0.4236111111111111
32,-180.0,126.0,180,3.5804586152994986,131.8577807200405,53.98102782773827,107.95307663352875,0.424980344954,0.425
32,-180.0,127.0,180,3.5840916055211354,132.73495829749046,54.079314900398785,108.14819063032085,0.426355050321,0.4263888888888889
32,-180.0,128.0,180,3.5876258475504343,133.61301333669732,54.175182677529904,108.33931954266768,0.427729755689,0.42777777777777776
32,-180.0,129.0,180,3.5910633722507046,134.4919219076991,54.268676407225335,108.52663926583446,0.429104461056,0.42916666666666664
32,-180.0,130.0,180,3.5944061420644915,135.37166056940154,54.3598346683244,108.71015257108704,0.430479166423,0.4305555555555556
32,-180.0,131.0,180,3.5976560530951995,136.25220635308136,54.44868925132362,108.88970781766076,0.431853833208,0.43194444444444446
32,-180.0,132.0,180,3.600814937109646,137.13353674638853,54.53526601912532,109.0650417573574,0.433228538575,0.43333333333333335
32,-180.0,133.0,180,3.6038845634642875,138.0156296778297,54.6195865094469,109.23583895910527,0.434603243942,0.43472222222222223
32,-180.0,134.0,180,3.606866640957642,138.89846350171484,54.70167022362021,109.40179804093975,0.435977949309,0.4361111111111111
32,-180.0,135.0,180,3.60976281961147,139.78201698354752,54.78153699660047,109.56269267667686,0.437352654676,0.4375
32,-180.0,136.0,180,3.6125746923830877,140.66626928584415,54.859208750621114,109.71841708618607,0.438727360044,0.4388888888888889
32,-180.0,137.0,180,3.6153037968111716,141.55119995436334,54.93471103450668,109.86900965526209,0.440298490475,0.44027777777777777
32,-180.0,138.0,180,3.617951616597289,142.4367889047307,55.00807355149356,110.01465124246666,0.441673195842,0.44166666666666665
32,-180.0,139.0,180,3.6205195831253194,143.32301640944357,55.07932979893949,110.15563875210238,0.443047901209,0.44305555555555554
32,-180.0,140.0,180,3.623009076920859,144.2098630852397,55.14851592998038,110.29233989514589,0.444422606576,0.4444444444444444
32,-180.0,141.0,180,3.625421429052612,145.0973098808169,55.21566896740986,110.4251370340068,0.445797311944,0.44583333333333336
32,-180.0,142.0,180,3.6277579224777012,145.98533806488842,55.28082500499228,110.55437050752889,0.447172017311,0.44722222222222224
32,-180.0,143.0,180,3.6300197933327487,146.87392921456114,55.34401719169156,110.680290282689,0.448546722678,0.4486111111111111
32,-180.0,144.0,180,3.6322082321725144,147.7630652040238,55.40527439063302,110.8030248513978,0.449921428045,0.45
32,-180.0,145.0,180,3.634324385157806,148.65272819353194,55.46462049539691,110.92257155369346,0.45129609483,0.4513888888888889
32,-180.0,146.0,180,3.6363693551942906,149.5429006186775,55.52207436152063,111.03880969067423,0.452670800197,0.4527777777777778
32,-180.0,147.0,180,3.638344203023799,150.43356517993232,55.5776505497085,111.15153274930533,0.454045505564,0.45416666666666666
32,-180.0,148.0,180,3.640249948269627,151.32470483245174,55.63136091552615,111.2604949400738,0.455420210931,0.45555555555555555
32,-180.0,149.0,180,3.6420875704372655,152.21630277613028,55.68321604846267,111.36546188891897,0.456794916299,0.45694444444444443
32,-180.0,150.0,180,3.64385800987197,153.10834244589583,55.73322708045457,111.46625810617216,0.458169621666,0.4583333333333333
32,-180.0,151.0,180,3.6455621686744726,154.00080750223358,55.78140715177977,111.56280224546092,0.459740752097,0.4597222222222222
32,-180.0,152.0,180,3.647200911576101,154.8936818219297,55.827772241266295,111.65512470087938,0.461115457464,0.46111111111111114
32,-180.0,153.0,180,3.648775066774534,155.78694948902336,55.87234145147597,111.74336515426933,0.462490162831,0.4625
32,-180.0,154.0,180,3.6502854267313234,156.68059478595967,55.91513648046223,111.82775066458606,0.463864868199,0.4638888888888889
32,-180.0,155.0,180,3.651732748932296,157.57460218493298,55.956180633780164,111.908559349461,0.465239573566,0.4652777777777778
32,-180.0,156.0,180,3.653117756611876,158.46895633941173,55.99549742181575,111.98607550195233,0.466614278933,0.4666666666666667
32,-180.0,157.0,180,3.654441139442333,159.36364207583694,56.03310903523074,112.06054504279004,0.4679889843,0.46805555555555556
32,-180.0,158.0,180,3.655703554188889,160.25864438548425,56.06903492455607,112.132138295466,0.469363689668,0.46944444444444444
32,-180.0,159.0,180,3.656905625331608,161.15394841648367,56.10329089941895,112.20092695280412,0.470738356452,0.4708333333333333
32,-180.0,160.0,180,3.658047945654897,162.04953946598644,56.13588874536389,112.26687858847002,0.472113061819,0.4722222222222222
32,-180.0,161.0,180,3.659131076805435,162.94540297247272,56.16683646960037,112.3298695282629,0.473487767186,0.4736111111111111
32,-180.0,162.0,180,3.6601555498193115,163.84152450819263,56.196139079472935,112.38971296528145,0.474862472554,0.475
32,-180.0,163.0,180,3.661121865619057,164.7378897717319,56.22379978847522,112.44619732700879,0.476237177921,0.47638888888888886
32,-180.0,164.0,180,3.6620304954812952,165.63448458069578,56.249821438567,112.4991282742296,0.477611883288,0.4777777777777778
32,-180.0,165.0,180,3.6628818814755966,166.53129486450476,56.27420781453191,112.54836601226995,0.479183013719,0.4791666666666667
32,-180.0,166.0,180,3.6636764368751926,167.4283066572929,56.29696464985312,112.59385250462562,0.480557719086,0.48055555555555557
32,-180.0,167.0,180,3.6644145465400633,168.32550609090438,56.31810012362777,112.63562328203463,0.481932424454,0.48194444444444445
32,-180.0,168.0,180,3.6650965672729345,169.22287938798036,56.33762488680125,112.6738023772236,0.483307129821,0.48333333333333334
32,-180.0,169.0,180,3.665722828148685,170.1204128551292,56.35555138372832,112.7085814896562,0.484681835188,0.4847222222222222
32,-180.0,170.0,180,3.666293630817577,171.01809287617493,56.37189294530195,112.74018747446871,0.486056540555,0.4861111111111111
32,-180.0,171.0,180,3.66680924978276,171.9159059054761,56.38666239051153,112.76884352540478,0.487431245923,0.4875
32,-180.0,172.0,180,3.66726993265239,172.81383846131,56.39987088686755,112.79473189134261,0.48880595129,0.4888888888888889
32,-180.0,173.0,180,3.667675900366731,173.71187711931515,56.411526841501086,112.81796352149422,0.490180618074,0.49027777777777776
