L,phi,psi,omega,d,theta,rg,re,R
10,-167.0,173.0,180,3.65768122406,184.130911727,267.390487545,32.7015254891,0.508255273565
10,-167.0,174.0,180,3.65824727644,185.027970077,267.500881496,32.7075174512,0.509629978933
10,-167.0,175.0,180,3.65875916954,185.924953576,267.596592653,32.7125445449,0.5110046843
10,-167.0,176.0,180,3.65921683626,186.821848783,267.677641598,32.7166202994,0.512379389667
10,-167.0,177.0,180,3.65962018336,187.718642214,267.74404715,32.7197585303,0.513754095034
10,-167.0,178.0,180,3.65996909135,188.615320338,267.795825166,32.7219731218,0.515128800402
10,-167.0,179.0,180,3.66026341428,189.511869567,267.832987719,32.7232778347,0.516503505769
10,-167.0,180.0,180,-3.66050297962,169.591723748,267.855542956,32.7236861801,0.5180746362
10,-166.0,-180.0,180,-3.65913759504,168.792472479,267.695304736,32.7128078355,0.0194499010177
10,-166.0,-179.0,180,-3.65933640669,167.896562699,267.704664414,32.7124433351,0.020824606385
10,-166.0,-178.0,180,-3.65947984148,167.000835653,267.699453855,32.7112244344,0.0221992731694
10,-166.0,-177.0,180,-3.65956762776,166.105305314,267.679655581,32.7091617569,0.0235739785366
10,-166.0,-176.0,180,-3.65959946597,165.209985752,267.645244237,32.7062647643,0.0249486839038
10,-166.0,-175.0,180,-3.65957502834,164.314891138,267.596185799,32.7025415863,0.0263233892711
10,-166.0,-174.0,180,-3.65949395851,163.420035751,267.532436682,32.6979988389,0.0276980946383
10,-166.0,-173.0,180,-3.65935587116,162.525433988,267.453943499,32.6926415427,0.0290728000055
10,-166.0,-172.0,180,-3.65916035156,161.631100368,267.36064274,32.6864729903,0.0306439304366
10,-166.0,-171.0,180,-3.65890695515,160.737049541,267.252460029,32.6794946189,0.0320186358038
10,-166.0,-170.0,180,-3.65859520702,159.843296298,267.129309877,32.6717059038,0.033393341171
10,-166.0,-169.0,180,-3.65822460147,158.949855573,266.991095047,32.663104257,0.0347680465383
10,-166.0,-168.0,180,-3.65779460139,158.056742457,266.837707083,32.6536850061,0.0361427519055
10,-166.0,-167.0,180,-3.65730463778,157.163972199,266.669025491,32.6434412684,0.0375174572727
10,-166.0,-166.0,180,-3.65675410903,156.271560222,266.484917606,32.6323639122,0.03889216264
10,-166.0,-165.0,180,-3.65614238041,155.379522126,266.285239089,32.6204415309,0.0402668680072
10,-166.0,-164.0,180,-3.6554687833,154.487873697,266.069833526,32.607660462,0.0416415347916
10,-166.0,-163.0,180,-3.65473261454,153.596630917,265.838532578,32.5940046827,0.0430162401588
10,-166.0,-162.0,180,-3.65393313564,152.705809972,265.59115626,32.579455925,0.0443909455261
10,-166.0,-161.0,180,-3.65306957205,151.815427261,265.327514329,32.5639937123,0.0457656508933
10,-166.0,-160.0,180,-3.65214111231,150.925499407,265.047403828,32.5475952845,0.0471403562605
10,-166.0,-159.0,180,-3.6511469072,150.036043262,264.75061256,32.5302358148,0.0485150616277
10,-166.0,-158.0,180,-3.65008606882,149.147075923,264.436918643,32.5118884838,0.0500861920588
10,-166.0,-157.0,180,-3.6489576697,148.258614734,264.106090599,32.4925245085,0.051460897426
10,-166.0,-156.0,180,-3.64776074175,147.370677305,263.757888632,32.472113354,0.0528356027933
10,-166.0,-155.0,180,-3.64649427527,146.483281514,263.392065071,32.4506228828,0.0542103081605
10,-166.0,-154.0,180,-3.64515721785,145.596445524,263.008366033,32.4280195226,0.0555850135277
10,-166.0,-153.0,180,-3.64374847328,144.71018779,262.606531888,32.4042684509,0.0569597188949
10,-166.0,-152.0,180,-3.64226690034,143.824527072,262.186297902,32.3793338363,0.0583344242622
10,-166.0,-151.0,180,-3.64071131156,142.939482447,261.747396572,32.3531790585,0.0597091296294
10,-166.0,-150.0,180,-3.63908047201,142.055073319,261.289556863,32.3257669235,0.0610837964138
10,-166.0,-149.0,180,-3.63737309788,141.171319431,260.812506711,32.2970599623,0.062458501781
10,-166.0,-148.0,180,-3.63558785515,140.288240881,260.315974364,32.2670207226,0.0638332071483
10,-166.0,-147.0,180,-3.63372335812,139.405858131,259.799688612,32.2356119907,0.0652079125155
10,-166.0,-146.0,180,-3.63177816788,138.524192022,259.263380629,32.2027971025,0.0665826178827
10,-166.0,-145.0,180,-3.62975079077,137.643263788,258.706784194,32.1685401902,0.0679573232499
10,-166.0,-144.0,180,-3.62763967673,136.763095067,258.12963865,32.1328065698,0.069528453681
10,-166.0,-143.0,180,-3.62544321755,135.883707922,257.531686417,32.0955628611,0.0709031590482
10,-166.0,-142.0,180,-3.62315974517,135.005124847,256.912678069,32.0567773328,0.0722778644155
10,-166.0,-141.0,180,-3.62078752976,134.12736879,256.272369738,32.0164201941,0.0736525697827
10,-166.0,-140.0,180,-3.61832477784,133.250463165,255.610525459,31.9744637147,0.0750272751499
10,-166.0,-139.0,180,-3.61576963025,132.374431868,254.926917016,31.9308824918,0.0764019805171
10,-166.0,-138.0,180,-3.61312016008,131.499299297,254.221325318,31.8856536771,0.0777766858844
10,-166.0,-137.0,180,-3.61037437051,130.625090365,253.493538476,31.8387570094,0.0791513912516
10,-166.0,-136.0,180,-3.60753019253,129.751830521,252.743355123,31.7901750403,0.080526058036
10,-166.0,-135.0,180,-3.60458548263,128.879545768,251.970579297,31.7398930416,0.0819007634033
10,-166.0,-134.0,180,-3.60153802034,128.008262681,251.175024519,31.6878992529,0.0832754687705
10,-166.0,-133.0,180,-3.5983855057,127.138008427,250.356513082,31.6341847505,0.0846501741377
10,-166.0,-132.0,180,-3.59512555664,126.268810785,249.514870234,31.5787433198,0.0860248795049
10,-166.0,-131.0,180,-3.59175570624,125.400698167,248.649930546,31.5215715644,0.0873995848722
10,-166.0,-130.0,180,-3.58827339991,124.533699643,247.761530542,31.4626685338,0.0889707153032
10,-166.0,-129.0,180,-3.58467599239,123.667844957,246.849509703,31.4020354957,0.0903454206705
10,-166.0,-128.0,180,-3.58096074474,122.803164555,245.913710275,31.3396759259,0.0917201260377
10,-166.0,-127.0,180,-3.57712482112,121.939689606,244.953974452,31.2755951148,0.0930948314049
10,-166.0,-126.0,180,-3.57316528551,121.07745203,243.970141812,31.2097996761,0.0944695367721
10,-166.0,-125.0,180,-3.56907909829,120.216484519,242.962047192,31.1422971677,0.0958442421394
10,-166.0,-124.0,180,-3.56486311263,119.356820568,241.929522346,31.0730959493,0.0972189475066
10,-166.0,-123.0,180,-3.56051407088,118.498494497,240.872389584,31.0022044185,0.0985936528738
10,-166.0,-122.0,180,-3.55602860067,117.641541485,239.790462375,30.929630577,0.0999683196582
10,-166.0,-121.0,180,-3.55140321096,116.785997595,238.683540823,30.855381534,0.101343025025
10,-166.0,-120.0,180,-3.54663428795,115.931899804,237.551415489,30.7794631583,0.102717730393
10,-166.0,-119.0,180,-3.54171809079,115.079286037,236.393855137,30.7018789261,0.10409243576
10,-166.0,-118.0,180,-3.53665074714,114.228195197,235.210618835,30.6226302428,0.105467141127
10,-166.0,-117.0,180,-3.53142824862,113.378667198,234.001442852,30.5417150738,0.106841846494
10,-166.0,-116.0,180,-3.52604644608,112.530742999,232.766045131,30.45912792,0.108412976925
10,-166.0,-115.0,180,-3.52050104463,111.684464644,231.504120453,30.3748587971,0.109787682293
10,-166.0,-114.0,180,-3.51478759863,110.839875291,230.215346401,30.2888933755,0.11116238766
10,-166.0,-113.0,180,-3.50890150637,109.997019258,228.899374741,30.201211897,0.112537093027
10,-166.0,-112.0,180,-3.50283800469,109.155942055,227.555834801,30.111788864,0.113911798394
10,-166.0,-111.0,180,-3.49659216334,108.316690431,226.184338081,30.0205931102,0.115286503762
10,-166.0,-110.0,180,-3.49015887918,107.47931241,224.784468652,29.9275867105,0.116661209129
10,-166.0,-109.0,180,-3.4835328702,106.643857342,223.35579491,29.8327252857,0.118035914496
10,-166.0,-108.0,180,-3.47670866935,105.810375938,221.897862635,29.735957446,0.11941058128
10,-166.0,-107.0,180,-3.46968061815,104.978920325,220.410201702,29.6372248465,0.120785286648
10,-166.0,-106.0,180,-3.46244286016,104.14954409,218.892326218,29.5364619867,0.122159992015
10,-166.0,-105.0,180,-3.4549893342,103.322302329,217.343736719,29.433596287,0.123534697382
10,-166.0,-104.0,180,-3.44731376742,102.497251699,215.763923631,29.3285480244,0.124909402749
10,-166.0,-103.0,180,-3.43940966817,101.674450472,214.152370961,29.2212306893,0.126284108117
10,-166.0,-102.0,180,-3.43127031861,100.853958586,212.508557406,29.1115508423,0.127855238548
10,-166.0,-101.0,180,-3.4228887673,100.035837706,210.831965126,28.999409125,0.129229943915
10,-166.0,-100.0,180,-3.41425782138,99.2201512769,209.122078068,28.8846997585,0.130604649282
10,-166.0,-99.0,180,-3.40537003877,98.406964588,207.378390321,28.7673116343,0.131979354649
10,-166.0,-98.0,180,-3.39621772009,97.5963448311,205.600408047,28.6471285219,0.133354060017
10,-166.0,-97.0,180,-3.38679290045,96.7883611659,203.787657616,28.5240298225,0.134728765384
10,-166.0,-96.0,180,-3.37708734108,95.9830847851,201.939687194,28.3978911682,0.136103470751
10,-166.0,-95.0,180,-3.36709252081,95.1805889819,200.056071489,28.2685848212,0.137478176118
10,-166.0,-94.0,180,-3.35679962748,94.3809492192,198.136420407,28.1359808542,0.138852842903
10,-166.0,-93.0,180,-3.34619954916,93.5842432014,196.180377856,27.9999473919,0.14022754827
10,-166.0,-92.0,180,-3.33528286535,92.7905509475,194.187634141,27.8603519399,0.141602253637
10,-166.0,-91.0,180,-3.32403983809,91.9999548669,192.157925164,27.7170617774,0.142976959004
10,-166.0,-90.0,180,-3.31246040305,91.2125398364,190.09103651,27.5699447735,0.144351664372
10,-166.0,-89.0,180,-3.30053416059,90.4283932802,187.986810039,27.4188703329,0.145726369739
10,-166.0,-88.0,180,-3.28825036689,89.6476052509,185.845149388,27.2637100909,0.14729750017
10,-166.0,-87.0,180,-3.27559792513,88.8702685132,183.666021245,27.1043387476,0.148672205537
10,-166.0,-86.0,180,-3.26256537681,88.0964786291,181.449455919,26.9406345644,0.150046910904
10,-166.0,-85.0,180,-3.24914089318,87.3263340452,179.195559504,26.772480499,0.151421616272
10,-166.0,-84.0,180,-3.23531226702,86.5599361816,176.904504708,26.5997643359,0.152796321639
10,-166.0,-83.0,180,-3.22106690456,85.7973895227,174.576543623,26.4223796829,0.154171027006
10,-166.0,-82.0,180,-3.20639181792,85.0388017096,172.212002174,26.2402264185,0.155545732373
10,-166.0,-81.0,180,-3.19127361785,84.2842836338,169.81128916,26.0532110714,0.15692043774
10,-166.0,-80.0,180,-3.17569850711,83.5339495326,167.374890959,25.86124758,0.158295104525
10,-166.0,-79.0,180,-3.15965227444,82.7879170855,164.903372146,25.6642569962,0.159669809892
10,-166.0,-78.0,180,-3.14312028926,82.0463075115,162.397381724,25.4621687484,0.161044515259
10,-166.0,-77.0,180,-3.12608749721,81.3092456673,159.857649549,25.2549198254,0.162419220627
10,-166.0,-76.0,180,-3.10853841673,80.5768601464,157.284986202,25.0424559545,0.163793925994
10,-166.0,-75.0,180,-3.09045713671,79.8492833778,154.680279752,24.8247306612,0.165168631361
10,-166.0,-74.0,180,-3.07182731542,79.1266517248,152.044504144,24.6017062307,0.166739761792
10,-166.0,-73.0,180,-3.05263218088,78.4091055843,149.378707552,24.373353166,0.168114467159
10,-166.0,-72.0,180,-3.03285453291,77.6967894836,146.684017487,24.1396499823,0.169489172527
10,-166.0,-71.0,180,-3.01247674688,76.9898521775,143.961635485,23.9005833776,0.170863877894
10,-166.0,-70.0,180,-2.99148077958,76.2884467428,141.212838788,23.6561477101,0.172238583261
10,-166.0,-69.0,180,-2.9698481773,75.5927306705,138.438982581,23.4063453893,0.173613288628
10,-166.0,-68.0,180,-2.94756008634,74.9028659557,135.641487681,23.1511854089,0.174987993995
10,-166.0,-67.0,180,-2.92459726637,74.219019183,132.821848974,22.8906841811,0.176362699363
10,-166.0,-66.0,180,-2.90094010664,73.5413616082,129.981626202,22.6248641842,0.177737366147
10,-166.0,-65.0,180,-2.8765686456,72.8700692351,127.12245125,22.3537544725,0.179112071514
10,-166.0,-64.0,180,-2.85146259406,72.2053228853,124.246021171,22.0773897228,0.180486776882
10,-166.0,-63.0,180,-2.82560136217,71.5473082622,121.35409318,21.7958096332,0.181861482249
10,-166.0,-62.0,180,-2.7989640907,70.8962160067,118.448491945,21.5090588017,0.183236187616
10,-166.0,-61.0,180,-2.77152968678,70.2522417433,115.531104457,21.2171867533,0.184610892983
10,-166.0,-60.0,180,-2.74327686459,69.6155861172,112.603878201,20.9202463692,0.186182023414
10,-166.0,-59.0,180,-2.71418419115,68.9864548186,109.668820193,20.6182946621,0.187556728782
10,-166.0,-58.0,180,-2.68423013775,68.3650585955,106.728003239,20.3113919972,0.188931434149
10,-166.0,-57.0,180,-2.65339313722,67.7516132512,103.783552889,19.999601242,0.190306139516
10,-166.0,-56.0,180,-2.62165164741,67.1463396272,100.837657904,19.6829880956,0.191680844883
10,-166.0,-55.0,180,-2.58898422125,66.5494635685,97.8925670621,19.3616212138,0.19305555025
10,-166.0,-54.0,180,-2.55536958352,65.9612158693,94.9505808306,19.0355707375,0.194430255618
10,-166.0,-53.0,180,-2.52078671479,65.3818321999,92.0140646295,18.7049093866,0.195804960985
10,-166.0,-52.0,180,-2.48521494264,64.8115530099,89.0854370866,18.36971164,0.197179627769
10,-166.0,-51.0,180,-2.44863404034,64.2506234077,86.1671774253,18.0300543825,0.198554333137
10,-166.0,-50.0,180,-2.41102433314,63.6992930154,83.2618206642,17.6860162747,0.199929038504
10,-166.0,-49.0,180,-2.37236681225,63.1578157942,80.3719492685,17.3376778327,0.201303743871
10,-166.0,-48.0,180,-2.33264325644,62.6264498422,77.5002060039,16.9851221268,0.202678449238
10,-166.0,-47.0,180,-2.29183636114,62.1054571601,74.6492920319,16.6284357685,0.204053154605
10,-166.0,-46.0,180,-2.24992987485,61.595103384,71.8219471512,16.2677068442,0.205624285036
10,-166.0,-45.0,180,-2.20690874256,61.0956574845,69.0209642165,15.9030276703,0.206998990404
10,-166.0,-44.0,180,-2.1627592556,60.6073914293,66.2491849041,15.534494316,0.208373695771
10,-166.0,-43.0,180,-2.11746920743,60.1305798085,63.5094860403,15.1622068354,0.209748401138
10,-166.0,-42.0,180,-2.07102805455,59.6654994211,60.8047898307,14.7862710119,0.211123106505
10,-166.0,-41.0,180,-2.02342708159,59.2124288234,58.1380470197,14.4067981976,0.212497811873
10,-166.0,-40.0,180,-1.97465956958,58.7716478352,55.5122427167,14.0239066529,0.21387251724
10,-166.0,-39.0,180,-1.92472096596,58.3434370072,52.930382054,13.6377221975,0.215247222607
10,-166.0,-38.0,180,-1.87360905507,57.9280770473,50.3954850797,13.2483792175,0.216621889392
10,-166.0,-37.0,180,-1.82132412735,57.5258482061,47.9105937683,12.8560237003,0.217996594759
10,-166.0,-36.0,180,-1.76786914547,57.1370296239,45.4787414447,12.4608114734,0.219371300126
10,-166.0,-35.0,180,-1.7132499055,56.7618986389,43.1029631371,12.0629131605,0.220746005493
10,-166.0,-34.0,180,-1.65747519084,56.4007300597,40.7862831849,11.6625146383,0.22212071086
10,-166.0,-33.0,180,-1.60055691688,56.0537954025,38.5317014516,11.2598193505,0.223495416228
10,-166.0,-32.0,180,-1.5425102638,55.7213620987,36.3421898413,10.8550518528,0.225066546659
10,-166.0,-31.0,180,-1.48335379525,55.4036926732,34.2206780973,10.4484610525,0.226441252026
10,-166.0,-30.0,180,-1.42310956044,55.1010439003,32.1700482171,10.040323998,0.227815957393
10,-166.0,-29.0,180,-1.36180317709,54.8136659391,30.1931195621,9.63095183116,0.22919066276
10,-166.0,-28.0,180,-1.29946389302,54.5418014566,28.2926468025,9.22069638666,0.230565368128
10,-166.0,-27.0,180,-1.236124624,54.2856847409,26.4712970635,8.80995745517,0.231940073495
10,-166.0,-26.0,180,-1.17182196579,54.0455408141,24.7316508786,8.39919472542,0.233314778862
10,-166.0,-25.0,180,-1.10659617858,53.8215845483,23.0761854271,7.98894000613,0.234689484229
10,-166.0,-24.0,180,-1.04049114217,53.6140197951,21.5072666461,7.57981580391,0.236064151014
10,-166.0,-23.0,180,-0.973554280734,53.423038533,20.0271412374,7.17255888062,0.237438856381
10,-166.0,-22.0,180,-0.905836456311,53.2488200418,18.6379209878,6.76804882453,0.238813561748
10,-166.0,-21.0,180,-0.837391830606,53.0915301121,17.3415822292,6.36735163778,0.240188267115
10,-166.0,-20.0,180,-0.768277695287,52.9513202957,16.1399505058,5.97177198799,0.241562972483
10,-166.0,-19.0,180,-0.698554271298,52.8283272067,15.0346965865,5.58292744393,0.24293767785
10,-166.0,-18.0,180,-0.628284478369,52.7226718784,14.0273273902,5.20284597274,0.244508808281
10,-166.0,-17.0,180,-0.557533676362,52.6344591848,13.1191814602,4.83409563707,0.245883513648
10,-166.0,-16.0,180,-0.486369380646,52.5637773307,12.3114206876,4.47995233494,0.247258219015
10,-166.0,-15.0,180,-0.414860954167,52.5106974191,11.6050294791,4.14460861113,0.248632924383
10,-166.0,-14.0,180,-0.34307927933,52.4752730974,11.0008076871,3.83340666734,0.25000762975
10,-166.0,-13.0,180,-0.271096413229,52.4575402892,10.4993703309,3.55304954531,0.251382335117
10,-166.0,-12.0,180,-0.198985230073,52.4575170139,10.1011442356,3.31166798535,0.252757040484
10,-166.0,-11.0,180,-0.126819054922,52.4752032951,9.80636842018,3.11853411981,0.254131745852
10,-166.0,-10.0,180,-0.0546712930196,52.5105811608,9.61509404509,2.98315005123,0.255506412636
10,-166.0,-9.0,180,0.0173849409051,52.5636147341,9.52718557779,2.91359278628,0.256881118003
10,-166.0,-8.0,180,0.0892771890173,52.6342504138,9.54232338544,2.91449267046,0.25825582337
10,-166.0,-7.0,180,0.160934008171,52.7224171426,9.66000659057,2.98560363008,0.259630528738
10,-166.0,-6.0,180,0.232285315057,52.8280267599,9.87955769258,3.12186584939,0.261005234105
10,-166.0,-5.0,180,0.303262714908,52.9509744349,10.2001269543,3.31492076391,0.262379939472
10,-166.0,-4.0,180,0.373799810311,53.0911391761,10.6206986069,3.55514085724,0.263951069903
10,-166.0,-3.0,180,0.443832487081,53.2483844096,11.1400968825,3.83324155488,0.26532577527
10,-166.0,-2.0,180,0.513299174614,53.4225586218,11.7569943021,4.141141496,0.266700480638
10,-166.0,-1.0,180,0.582141078612,53.6134960586,12.4699167054,4.47221279978,0.268075186005
10,-166.0,0.0,180,0.65030238461,53.8210174747,13.2772545599,4.82119295655,0.269449891372
10,-166.0,1.0,180,0.717730431225,54.0449309239,14.1772701874,5.18396729256,0.270824596739
10,-166.0,2.0,180,0.784375852584,54.2850325847,15.1681046657,5.55733107905,0.272199302106
10,-166.0,3.0,180,0.850192689863,54.5411076127,16.2477913701,5.93878175109,0.273574007474
10,-166.0,4.0,180,0.91513847235,54.8129310115,17.4142607859,6.32635262769,0.274948712841
10,-166.0,5.0,180,0.979174268851,55.100268516,18.665349653,6.71848154211,0.276323379625
10,-166.0,6.0,180,1.04226471065,55.4028774802,19.9988145578,7.11391610368,0.277698084993
10,-166.0,7.0,180,1.10437798753,55.7205077635,21.4123395405,7.51164088539,0.27907279036
10,-166.0,8.0,180,1.16548581876,56.0529026079,22.9035374575,7.91082021521,0.280447495727
10,-166.0,9.0,180,1.22556340085,56.3997995024,24.4699710091,8.31076055161,0.281822201094
10,-166.0,10.0,180,1.28458933451,56.7609310275,26.1091498035,8.71087832556,0.283196906462
10,-166.0,11.0,180,1.34254553293,57.1360256765,27.8185450586,9.11067656541,0.284768036893
